Index,Action number, actual_action dim1, actual_action dim2, cores in use dim1, cores in use dim2, number of jobs allocated, jobs in the system 
35438,8,0,0;1,5,3,1,87
35439,8,0,0;1,5,3,1,88
35440,8,0,0;1,5,3,1,89
35441,8,0,0;1,5,3,1,90
35442,8,0,0;1,5,3,1,91
35443,8,0,0;1,5,3,1,92
35444,8,0,0;1,5,3,1,93
35445,8,0,0;1,5,3,1,94
35446,8,0,0;1,5,3,1,95
35447,8,0,0;1,5,3,1,96
35448,8,0,0;1,5,3,1,97
35449,8,0,0;1,5,3,1,98
35450,1,0,0,5,3,0,100
35451,1,0,0,5,3,0,0
35452,3,0,0;1,5,3,1,0
35453,1,0,0,5,3,0,2
35454,12,0;0;0;1,0;1,5,3,2,1
35455,12,0;0;0;1,0;1,5,3,2,2
35456,8,0,0;1,5,3,1,4
35457,8,0,0;1,5,3,1,5
35458,8,0,0;1,5,3,1,6
35459,8,0,0;1,5,3,1,7
35460,8,0,0;1,5,3,1,8
35461,8,0,0;1,5,3,1,9
35462,8,0,0;1,5,3,1,10
35463,8,0,0;1,5,3,1,11
35464,8,0,0;1,5,3,1,12
35465,8,0,0;1,5,3,1,13
35466,8,0,0;1,5,3,1,14
35467,8,0,0;1,5,3,1,15
35468,8,0,0;1,5,3,1,16
35469,8,0,0;1,5,3,1,17
35470,8,0,0;1,5,3,1,18
35471,8,0,0;1,5,3,1,19
35472,8,0,0;1,5,3,1,20
35473,8,0,0;1,5,3,1,21
35474,8,0,0;1,5,3,1,22
35475,8,0,0;1,5,3,1,23
35476,8,0,0;1,5,3,1,24
35477,8,0,0;1,5,3,1,25
35478,8,0,0;1,5,3,1,26
35479,8,0,0;1,5,3,1,27
35480,8,0,0;1,5,3,1,28
35481,8,0,0;1,5,3,1,29
35482,8,0,0;1,5,3,1,30
35483,8,0,0;1,5,3,1,31
35484,8,0,0;1,5,3,1,32
35485,8,0,0;1,5,3,1,33
35486,8,0,0;1,5,3,1,34
35487,8,0,0;1,5,3,1,35
35488,8,0,0;1,5,3,1,36
35489,8,0,0;1,5,3,1,37
35490,8,0,0;1,5,3,1,38
35491,8,0,0;1,5,3,1,39
35492,8,0,0;1,5,3,1,40
35493,8,0,0;1,5,3,1,41
35494,8,0,0;1,5,3,1,42
35495,8,0,0;1,5,3,1,43
35496,8,0,0;1,5,3,1,44
35497,8,0,0;1,5,3,1,45
35498,8,0,0;1,5,3,1,46
35499,8,0,0;1,5,3,1,47
35500,8,0,0;1,5,3,1,48
35501,8,0,0;1,5,3,1,49
35502,8,0,0;1,5,3,1,50
35503,8,0,0;1,5,3,1,51
35504,8,0,0;1,5,3,1,52
35505,8,0,0;1,5,3,1,53
35506,8,0,0;1,5,3,1,54
35507,8,0,0;1,5,3,1,55
35508,8,0,0;1,5,3,1,56
35509,8,0,0;1,5,3,1,57
35510,8,0,0;1,5,3,1,58
35511,8,0,0;1,5,3,1,59
35512,8,0,0;1,5,3,1,60
35513,8,0,0;1,5,3,1,61
35514,8,0,0;1,5,3,1,62
35515,8,0,0;1,5,3,1,63
35516,8,0,0;1,5,3,1,64
35517,8,0,0;1,5,3,1,65
35518,8,0,0;1,5,3,1,66
35519,8,0,0;1,5,3,1,67
35520,8,0,0;1,5,3,1,68
35521,8,0,0;1,5,3,1,69
35522,8,0,0;1,5,3,1,70
35523,8,0,0;1,5,3,1,71
35524,8,0,0;1,5,3,1,72
35525,8,0,0;1,5,3,1,73
35526,8,0,0;1,5,3,1,74
35527,8,0,0;1,5,3,1,75
35528,8,0,0;1,5,3,1,76
35529,8,0,0;1,5,3,1,77
35530,8,0,0;1,5,3,1,78
35531,8,0,0;1,5,3,1,79
35532,8,0,0;1,5,3,1,80
35533,8,0,0;1,5,3,1,81
35534,8,0,0;1,5,3,1,82
35535,8,0,0;1,5,3,1,83
35536,8,0,0;1,5,3,1,84
35537,8,0,0;1,5,3,1,85
35538,8,0,0;1,5,3,1,86
35539,8,0,0;1,5,3,1,87
35540,8,0,0;1,5,3,1,88
35541,8,0,0;1,5,3,1,89
35542,8,0,0;1,5,3,1,90
35543,8,0,0;1,5,3,1,91
35544,8,0,0;1,5,3,1,92
35545,8,0,0;1,5,3,1,93
35546,8,0,0;1,5,3,1,94
35547,8,0,0;1,5,3,1,95
35548,8,0,0;1,5,3,1,96
35549,8,0,0;1,5,3,1,97
35550,8,0,0;1,5,3,1,98
35551,1,0,0,5,3,0,100
35552,1,0,0,5,3,0,0
35553,3,0,0;1,5,3,1,0
35554,1,0,0,5,3,0,2
35555,12,0;0;0;1,0;1,5,3,2,1
35556,12,0;0;0;1,0;1,5,3,2,2
35557,8,0,0;1,5,3,1,4
35558,8,0,0;1,5,3,1,5
35559,8,0,0;1,5,3,1,6
35560,8,0,0;1,5,3,1,7
35561,8,0,0;1,5,3,1,8
35562,8,0,0;1,5,3,1,9
35563,8,0,0;1,5,3,1,10
35564,8,0,0;1,5,3,1,11
35565,8,0,0;1,5,3,1,12
35566,8,0,0;1,5,3,1,13
35567,8,0,0;1,5,3,1,14
35568,8,0,0;1,5,3,1,15
35569,8,0,0;1,5,3,1,16
35570,8,0,0;1,5,3,1,17
35571,8,0,0;1,5,3,1,18
35572,8,0,0;1,5,3,1,19
35573,8,0,0;1,5,3,1,20
35574,8,0,0;1,5,3,1,21
35575,8,0,0;1,5,3,1,22
35576,8,0,0;1,5,3,1,23
35577,8,0,0;1,5,3,1,24
35578,8,0,0;1,5,3,1,25
35579,8,0,0;1,5,3,1,26
35580,8,0,0;1,5,3,1,27
35581,8,0,0;1,5,3,1,28
35582,8,0,0;1,5,3,1,29
35583,8,0,0;1,5,3,1,30
35584,8,0,0;1,5,3,1,31
35585,8,0,0;1,5,3,1,32
35586,8,0,0;1,5,3,1,33
35587,8,0,0;1,5,3,1,34
35588,8,0,0;1,5,3,1,35
35589,8,0,0;1,5,3,1,36
35590,8,0,0;1,5,3,1,37
35591,8,0,0;1,5,3,1,38
35592,8,0,0;1,5,3,1,39
35593,8,0,0;1,5,3,1,40
35594,8,0,0;1,5,3,1,41
35595,8,0,0;1,5,3,1,42
35596,8,0,0;1,5,3,1,43
35597,8,0,0;1,5,3,1,44
35598,8,0,0;1,5,3,1,45
35599,8,0,0;1,5,3,1,46
35600,8,0,0;1,5,3,1,47
35601,8,0,0;1,5,3,1,48
35602,8,0,0;1,5,3,1,49
35603,8,0,0;1,5,3,1,50
35604,8,0,0;1,5,3,1,51
35605,8,0,0;1,5,3,1,52
35606,8,0,0;1,5,3,1,53
35607,8,0,0;1,5,3,1,54
35608,8,0,0;1,5,3,1,55
35609,8,0,0;1,5,3,1,56
35610,8,0,0;1,5,3,1,57
35611,8,0,0;1,5,3,1,58
35612,8,0,0;1,5,3,1,59
35613,8,0,0;1,5,3,1,60
35614,8,0,0;1,5,3,1,61
35615,8,0,0;1,5,3,1,62
35616,8,0,0;1,5,3,1,63
35617,8,0,0;1,5,3,1,64
35618,8,0,0;1,5,3,1,65
35619,8,0,0;1,5,3,1,66
35620,8,0,0;1,5,3,1,67
35621,8,0,0;1,5,3,1,68
35622,8,0,0;1,5,3,1,69
35623,8,0,0;1,5,3,1,70
35624,8,0,0;1,5,3,1,71
35625,8,0,0;1,5,3,1,72
35626,8,0,0;1,5,3,1,73
35627,8,0,0;1,5,3,1,74
35628,8,0,0;1,5,3,1,75
35629,8,0,0;1,5,3,1,76
35630,8,0,0;1,5,3,1,77
35631,8,0,0;1,5,3,1,78
35632,8,0,0;1,5,3,1,79
35633,8,0,0;1,5,3,1,80
35634,8,0,0;1,5,3,1,81
35635,8,0,0;1,5,3,1,82
35636,8,0,0;1,5,3,1,83
35637,8,0,0;1,5,3,1,84
35638,8,0,0;1,5,3,1,85
35639,8,0,0;1,5,3,1,86
35640,8,0,0;1,5,3,1,87
35641,8,0,0;1,5,3,1,88
35642,8,0,0;1,5,3,1,89
35643,8,0,0;1,5,3,1,90
35644,8,0,0;1,5,3,1,91
35645,8,0,0;1,5,3,1,92
35646,8,0,0;1,5,3,1,93
35647,8,0,0;1,5,3,1,94
35648,8,0,0;1,5,3,1,95
35649,8,0,0;1,5,3,1,96
35650,8,0,0;1,5,3,1,97
35651,8,0,0;1,5,3,1,98
35652,1,0,0,5,3,0,100
35653,1,0,0,5,3,0,0
35654,1,0,0,5,3,0,1
35655,1,0,0,5,3,0,2
35656,12,0;0;0;1,0;1,5,3,2,1
35657,12,0;0;0;1,0;1,5,3,2,2
35658,12,0;0;0;1,0;1,5,3,2,3
35659,8,0,0;1,5,3,1,5
35660,8,0,0;1,5,3,1,6
35661,8,0,0;1,5,3,1,7
35662,8,0,0;1,5,3,1,8
35663,8,0,0;1,5,3,1,9
35664,8,0,0;1,5,3,1,10
35665,8,0,0;1,5,3,1,11
35666,8,0,0;1,5,3,1,12
35667,8,0,0;1,5,3,1,13
35668,8,0,0;1,5,3,1,14
35669,8,0,0;1,5,3,1,15
35670,8,0,0;1,5,3,1,16
35671,8,0,0;1,5,3,1,17
35672,8,0,0;1,5,3,1,18
35673,8,0,0;1,5,3,1,19
35674,8,0,0;1,5,3,1,20
35675,8,0,0;1,5,3,1,21
35676,8,0,0;1,5,3,1,22
35677,8,0,0;1,5,3,1,23
35678,8,0,0;1,5,3,1,24
35679,8,0,0;1,5,3,1,25
35680,8,0,0;1,5,3,1,26
35681,8,0,0;1,5,3,1,27
35682,8,0,0;1,5,3,1,28
35683,8,0,0;1,5,3,1,29
35684,8,0,0;1,5,3,1,30
35685,8,0,0;1,5,3,1,31
35686,8,0,0;1,5,3,1,32
35687,8,0,0;1,5,3,1,33
35688,8,0,0;1,5,3,1,34
35689,8,0,0;1,5,3,1,35
35690,8,0,0;1,5,3,1,36
35691,8,0,0;1,5,3,1,37
35692,8,0,0;1,5,3,1,38
35693,8,0,0;1,5,3,1,39
35694,8,0,0;1,5,3,1,40
35695,8,0,0;1,5,3,1,41
35696,8,0,0;1,5,3,1,42
35697,8,0,0;1,5,3,1,43
35698,8,0,0;1,5,3,1,44
35699,8,0,0;1,5,3,1,45
35700,8,0,0;1,5,3,1,46
35701,8,0,0;1,5,3,1,47
35702,8,0,0;1,5,3,1,48
35703,8,0,0;1,5,3,1,49
35704,8,0,0;1,5,3,1,50
35705,8,0,0;1,5,3,1,51
35706,8,0,0;1,5,3,1,52
35707,8,0,0;1,5,3,1,53
35708,8,0,0;1,5,3,1,54
35709,8,0,0;1,5,3,1,55
35710,8,0,0;1,5,3,1,56
35711,8,0,0;1,5,3,1,57
35712,8,0,0;1,5,3,1,58
35713,8,0,0;1,5,3,1,59
35714,8,0,0;1,5,3,1,60
35715,8,0,0;1,5,3,1,61
35716,8,0,0;1,5,3,1,62
35717,8,0,0;1,5,3,1,63
35718,8,0,0;1,5,3,1,64
35719,8,0,0;1,5,3,1,65
35720,8,0,0;1,5,3,1,66
35721,8,0,0;1,5,3,1,67
35722,8,0,0;1,5,3,1,68
35723,8,0,0;1,5,3,1,69
35724,8,0,0;1,5,3,1,70
35725,8,0,0;1,5,3,1,71
35726,8,0,0;1,5,3,1,72
35727,8,0,0;1,5,3,1,73
35728,8,0,0;1,5,3,1,74
35729,8,0,0;1,5,3,1,75
35730,8,0,0;1,5,3,1,76
35731,8,0,0;1,5,3,1,77
35732,8,0,0;1,5,3,1,78
35733,8,0,0;1,5,3,1,79
35734,8,0,0;1,5,3,1,80
35735,8,0,0;1,5,3,1,81
35736,8,0,0;1,5,3,1,82
35737,8,0,0;1,5,3,1,83
35738,8,0,0;1,5,3,1,84
35739,8,0,0;1,5,3,1,85
35740,8,0,0;1,5,3,1,86
35741,8,0,0;1,5,3,1,87
35742,8,0,0;1,5,3,1,88
35743,8,0,0;1,5,3,1,89
35744,8,0,0;1,5,3,1,90
35745,8,0,0;1,5,3,1,91
35746,8,0,0;1,5,3,1,92
35747,8,0,0;1,5,3,1,93
35748,8,0,0;1,5,3,1,94
35749,8,0,0;1,5,3,1,95
35750,8,0,0;1,5,3,1,96
35751,8,0,0;1,5,3,1,97
35752,8,0,0;1,5,3,1,98
35753,1,0,0,5,3,0,100
35754,1,0,0,6,3,0,0
35755,3,0,0;1,6,3,1,0
35756,4,0;2,0,6,3,2,0
35757,8,0;2,0;1,6,3,3,0
35758,8,0;2,0;1,6,3,3,1
35759,8,0;2,0;1,6,3,3,2
35760,8,0;2,0;1,6,3,3,3
35761,8,0;2,0;1,6,3,3,4
35762,8,0;2,0;1,6,3,3,5
35763,8,0;2,0;1,6,3,3,6
35764,8,0;2,0;1,6,3,3,7
35765,8,0;2,0;1,6,3,3,8
35766,8,0;2,0;1,6,3,3,9
35767,8,0;2,0;1,6,3,3,10
35768,8,0;2,0;1,6,3,3,11
35769,8,0;2,0;1,6,3,3,12
35770,8,0;2,0;1,6,3,3,13
35771,8,0;2,0;1,6,3,3,14
35772,8,0;2,0;1,6,3,3,15
35773,8,0;2,0;1,6,3,3,16
35774,8,0;2,0;1,6,3,3,17
35775,8,0;2,0;1,6,3,3,18
35776,8,0;2,0;1,6,3,3,19
35777,8,0;2,0;1,6,3,3,20
35778,8,0;2,0;1,6,3,3,21
35779,8,0;2,0;1,6,3,3,22
35780,8,0;2,0;1,6,3,3,23
35781,8,0;2,0;1,6,3,3,24
35782,8,0;2,0;1,6,3,3,25
35783,8,0;2,0;1,6,3,3,26
35784,8,0;2,0;1,6,3,3,27
35785,8,0;2,0;1,6,3,3,28
35786,8,0;2,0;1,6,3,3,29
35787,8,0;2,0;1,6,3,3,30
35788,8,0;2,0;1,6,3,3,31
35789,8,0;2,0;1,6,3,3,32
35790,8,0;2,0;1,6,3,3,33
35791,8,0;2,0;1,6,3,3,34
35792,8,0;2,0;1,6,3,3,35
35793,8,0;2,0;1,6,3,3,36
35794,8,0;2,0;1,6,3,3,37
35795,8,0;2,0;1,6,3,3,38
35796,8,0;2,0;1,6,3,3,39
35797,8,0;2,0;1,6,3,3,40
35798,8,0;2,0;1,6,3,3,41
35799,8,0;2,0;1,6,3,3,42
35800,8,0;2,0;1,6,3,3,43
35801,8,0;2,0;1,6,3,3,44
35802,8,0;2,0;1,6,3,3,45
35803,8,0;2,0;1,6,3,3,46
35804,8,0;2,0;1,6,3,3,47
35805,8,0;2,0;1,6,3,3,48
35806,8,0;2,0;1,6,3,3,49
35807,8,0;2,0;1,6,3,3,50
35808,8,0;2,0;1,6,3,3,51
35809,8,0;2,0;1,6,3,3,52
35810,8,0;2,0;1,6,3,3,53
35811,8,0;2,0;1,6,3,3,54
35812,8,0;2,0;1,6,3,3,55
35813,8,0;2,0;1,6,3,3,56
35814,8,0;2,0;1,6,3,3,57
35815,8,0;2,0;1,6,3,3,58
35816,8,0;2,0;1,6,3,3,59
35817,8,0;2,0;1,6,3,3,60
35818,8,0;2,0;1,6,3,3,61
35819,8,0;2,0;1,6,3,3,62
35820,8,0;2,0;1,6,3,3,63
35821,8,0;2,0;1,6,3,3,64
35822,8,0;2,0;1,6,3,3,65
35823,8,0;2,0;1,6,3,3,66
35824,8,0;2,0;1,6,3,3,67
35825,8,0;2,0;1,6,3,3,68
35826,8,0;2,0;1,6,3,3,69
35827,8,0;2,0;1,6,3,3,70
35828,8,0;2,0;1,6,3,3,71
35829,8,0;2,0;1,6,3,3,72
35830,8,0;2,0;1,6,3,3,73
35831,8,0;2,0;1,6,3,3,74
35832,8,0;2,0;1,6,3,3,75
35833,8,0;2,0;1,6,3,3,76
35834,8,0;2,0;1,6,3,3,77
35835,8,0;2,0;1,6,3,3,78
35836,8,0;2,0;1,6,3,3,79
35837,8,0;2,0;1,6,3,3,80
35838,8,0;2,0;1,6,3,3,81
35839,8,0;2,0;1,6,3,3,82
35840,8,0;2,0;1,6,3,3,83
35841,8,0;2,0;1,6,3,3,84
35842,8,0;2,0;1,6,3,3,85
35843,8,0;2,0;1,6,3,3,86
35844,8,0;2,0;1,6,3,3,87
35845,8,0;2,0;1,6,3,3,88
35846,8,0;2,0;1,6,3,3,89
35847,8,0;2,0;1,6,3,3,90
35848,8,0;2,0;1,6,3,3,91
35849,8,0;2,0;1,6,3,3,92
35850,8,0;2,0;1,6,3,3,93
35851,8,0;2,0;1,6,3,3,94
35852,8,0;2,0;1,6,3,3,95
35853,8,0;2,0;1,6,3,3,96
35854,1,0,0,6,3,0,100
35855,1,0,0,6,3,0,0
35856,2,0;1,0,6,3,1,0
35857,4,0;2,0,6,3,2,0
35858,8,0;2,0;1,6,3,3,0
35859,8,0;2,0;1,6,3,3,1
35860,8,0;2,0;1,6,3,3,2
35861,8,0;2,0;1,6,3,3,3
35862,8,0;2,0;1,6,3,3,4
35863,8,0;2,0;1,6,3,3,5
35864,8,0;2,0;1,6,3,3,6
35865,8,0;2,0;1,6,3,3,7
35866,8,0;2,0;1,6,3,3,8
35867,8,0;2,0;1,6,3,3,9
35868,8,0;2,0;1,6,3,3,10
35869,8,0;2,0;1,6,3,3,11
35870,8,0;2,0;1,6,3,3,12
35871,8,0;2,0;1,6,3,3,13
35872,8,0;2,0;1,6,3,3,14
35873,8,0;2,0;1,6,3,3,15
35874,8,0;2,0;1,6,3,3,16
35875,8,0;2,0;1,6,3,3,17
35876,8,0;2,0;1,6,3,3,18
35877,8,0;2,0;1,6,3,3,19
35878,8,0;2,0;1,6,3,3,20
35879,8,0;2,0;1,6,3,3,21
35880,8,0;2,0;1,6,3,3,22
35881,8,0;2,0;1,6,3,3,23
35882,8,0;2,0;1,6,3,3,24
35883,8,0;2,0;1,6,3,3,25
35884,8,0;2,0;1,6,3,3,26
35885,8,0;2,0;1,6,3,3,27
35886,8,0;2,0;1,6,3,3,28
35887,8,0;2,0;1,6,3,3,29
35888,8,0;2,0;1,6,3,3,30
35889,8,0;2,0;1,6,3,3,31
35890,8,0;2,0;1,6,3,3,32
35891,8,0;2,0;1,6,3,3,33
35892,8,0;2,0;1,6,3,3,34
35893,8,0;2,0;1,6,3,3,35
35894,8,0;2,0;1,6,3,3,36
35895,8,0;2,0;1,6,3,3,37
35896,8,0;2,0;1,6,3,3,38
35897,8,0;2,0;1,6,3,3,39
35898,8,0;2,0;1,6,3,3,40
35899,8,0;2,0;1,6,3,3,41
35900,8,0;2,0;1,6,3,3,42
35901,8,0;2,0;1,6,3,3,43
35902,8,0;2,0;1,6,3,3,44
35903,8,0;2,0;1,6,3,3,45
35904,8,0;2,0;1,6,3,3,46
35905,8,0;2,0;1,6,3,3,47
35906,8,0;2,0;1,6,3,3,48
35907,8,0;2,0;1,6,3,3,49
35908,8,0;2,0;1,6,3,3,50
35909,8,0;2,0;1,6,3,3,51
35910,8,0;2,0;1,6,3,3,52
35911,8,0;2,0;1,6,3,3,53
35912,8,0;2,0;1,6,3,3,54
35913,8,0;2,0;1,6,3,3,55
35914,8,0;2,0;1,6,3,3,56
35915,8,0;2,0;1,6,3,3,57
35916,8,0;2,0;1,6,3,3,58
35917,8,0;2,0;1,6,3,3,59
35918,8,0;2,0;1,6,3,3,60
35919,8,0;2,0;1,6,3,3,61
35920,8,0;2,0;1,6,3,3,62
35921,8,0;2,0;1,6,3,3,63
35922,8,0;2,0;1,6,3,3,64
35923,8,0;2,0;1,6,3,3,65
35924,8,0;2,0;1,6,3,3,66
35925,8,0;2,0;1,6,3,3,67
35926,8,0;2,0;1,6,3,3,68
35927,8,0;2,0;1,6,3,3,69
35928,8,0;2,0;1,6,3,3,70
35929,8,0;2,0;1,6,3,3,71
35930,8,0;2,0;1,6,3,3,72
35931,8,0;2,0;1,6,3,3,73
35932,8,0;2,0;1,6,3,3,74
35933,8,0;2,0;1,6,3,3,75
35934,8,0;2,0;1,6,3,3,76
35935,8,0;2,0;1,6,3,3,77
35936,8,0;2,0;1,6,3,3,78
35937,8,0;2,0;1,6,3,3,79
35938,8,0;2,0;1,6,3,3,80
35939,8,0;2,0;1,6,3,3,81
35940,8,0;2,0;1,6,3,3,82
35941,8,0;2,0;1,6,3,3,83
35942,8,0;2,0;1,6,3,3,84
35943,8,0;2,0;1,6,3,3,85
35944,8,0;2,0;1,6,3,3,86
35945,8,0;2,0;1,6,3,3,87
35946,8,0;2,0;1,6,3,3,88
35947,8,0;2,0;1,6,3,3,89
35948,8,0;2,0;1,6,3,3,90
35949,8,0;2,0;1,6,3,3,91
35950,8,0;2,0;1,6,3,3,92
35951,8,0;2,0;1,6,3,3,93
35952,8,0;2,0;1,6,3,3,94
35953,8,0;2,0;1,6,3,3,95
35954,8,0;2,0;1,6,3,3,96
35955,8,0;2,0;1,6,3,3,97
35956,1,0,0,6,3,0,0
35957,2,0;1,0,6,3,1,0
35958,4,0;2,0,6,3,2,0
35959,8,0;2,0;1,6,3,3,0
35960,8,0;2,0;1,6,3,3,1
35961,8,0;2,0;1,6,3,3,2
35962,8,0;2,0;1,6,3,3,3
35963,8,0;2,0;1,6,3,3,4
35964,8,0;2,0;1,6,3,3,5
35965,8,0;2,0;1,6,3,3,6
35966,8,0;2,0;1,6,3,3,7
35967,8,0;2,0;1,6,3,3,8
35968,8,0;2,0;1,6,3,3,9
35969,8,0;2,0;1,6,3,3,10
35970,8,0;2,0;1,6,3,3,11
35971,8,0;2,0;1,6,3,3,12
35972,8,0;2,0;1,6,3,3,13
35973,8,0;2,0;1,6,3,3,14
35974,8,0;2,0;1,6,3,3,15
35975,8,0;2,0;1,6,3,3,16
35976,8,0;2,0;1,6,3,3,17
35977,8,0;2,0;1,6,3,3,18
35978,8,0;2,0;1,6,3,3,19
35979,8,0;2,0;1,6,3,3,20
35980,8,0;2,0;1,6,3,3,21
35981,8,0;2,0;1,6,3,3,22
35982,8,0;2,0;1,6,3,3,23
35983,8,0;2,0;1,6,3,3,24
35984,8,0;2,0;1,6,3,3,25
35985,8,0;2,0;1,6,3,3,26
35986,8,0;2,0;1,6,3,3,27
35987,8,0;2,0;1,6,3,3,28
35988,8,0;2,0;1,6,3,3,29
35989,8,0;2,0;1,6,3,3,30
35990,8,0;2,0;1,6,3,3,31
35991,8,0;2,0;1,6,3,3,32
35992,8,0;2,0;1,6,3,3,33
35993,8,0;2,0;1,6,3,3,34
35994,8,0;2,0;1,6,3,3,35
35995,8,0;2,0;1,6,3,3,36
35996,8,0;2,0;1,6,3,3,37
35997,8,0;2,0;1,6,3,3,38
35998,8,0;2,0;1,6,3,3,39
35999,8,0;2,0;1,6,3,3,40
36000,8,0;2,0;1,6,3,3,41
36001,8,0;2,0;1,6,3,3,42
36002,8,0;2,0;1,6,3,3,43
36003,8,0;2,0;1,6,3,3,44
36004,8,0;2,0;1,6,3,3,45
36005,8,0;2,0;1,6,3,3,46
36006,8,0;2,0;1,6,3,3,47
36007,8,0;2,0;1,6,3,3,48
36008,8,0;2,0;1,6,3,3,49
36009,8,0;2,0;1,6,3,3,50
36010,8,0;2,0;1,6,3,3,51
36011,8,0;2,0;1,6,3,3,52
36012,8,0;2,0;1,6,3,3,53
36013,8,0;2,0;1,6,3,3,54
36014,8,0;2,0;1,6,3,3,55
36015,8,0;2,0;1,6,3,3,56
36016,8,0;2,0;1,6,3,3,57
36017,8,0;2,0;1,6,3,3,58
36018,8,0;2,0;1,6,3,3,59
36019,8,0;2,0;1,6,3,3,60
36020,8,0;2,0;1,6,3,3,61
36021,8,0;2,0;1,6,3,3,62
36022,8,0;2,0;1,6,3,3,63
36023,8,0;2,0;1,6,3,3,64
36024,8,0;2,0;1,6,3,3,65
36025,8,0;2,0;1,6,3,3,66
36026,8,0;2,0;1,6,3,3,67
36027,8,0;2,0;1,6,3,3,68
36028,8,0;2,0;1,6,3,3,69
36029,8,0;2,0;1,6,3,3,70
36030,8,0;2,0;1,6,3,3,71
36031,8,0;2,0;1,6,3,3,72
36032,8,0;2,0;1,6,3,3,73
36033,8,0;2,0;1,6,3,3,74
36034,8,0;2,0;1,6,3,3,75
36035,8,0;2,0;1,6,3,3,76
36036,8,0;2,0;1,6,3,3,77
36037,8,0;2,0;1,6,3,3,78
36038,8,0;2,0;1,6,3,3,79
36039,8,0;2,0;1,6,3,3,80
36040,8,0;2,0;1,6,3,3,81
36041,8,0;2,0;1,6,3,3,82
36042,8,0;2,0;1,6,3,3,83
36043,8,0;2,0;1,6,3,3,84
36044,8,0;2,0;1,6,3,3,85
36045,8,0;2,0;1,6,3,3,86
36046,8,0;2,0;1,6,3,3,87
36047,8,0;2,0;1,6,3,3,88
36048,8,0;2,0;1,6,3,3,89
36049,8,0;2,0;1,6,3,3,90
36050,8,0;2,0;1,6,3,3,91
36051,8,0;2,0;1,6,3,3,92
36052,8,0;2,0;1,6,3,3,93
36053,8,0;2,0;1,6,3,3,94
36054,8,0;2,0;1,6,3,3,95
36055,8,0;2,0;1,6,3,3,96
36056,8,0;2,0;1,6,3,3,97
36057,1,0,0,6,3,0,0
36058,2,0;1,0,6,3,1,0
36059,4,0;2,0,6,3,2,0
36060,8,0;2,0;1,6,3,3,0
36061,8,0;2,0;1,6,3,3,1
36062,8,0;2,0;1,6,3,3,2
36063,8,0;2,0;1,6,3,3,3
36064,8,0;2,0;1,6,3,3,4
36065,8,0;2,0;1,6,3,3,5
36066,8,0;2,0;1,6,3,3,6
36067,8,0;2,0;1,6,3,3,7
36068,8,0;2,0;1,6,3,3,8
36069,8,0;2,0;1,6,3,3,9
36070,8,0;2,0;1,6,3,3,10
36071,8,0;2,0;1,6,3,3,11
36072,8,0;2,0;1,6,3,3,12
36073,8,0;2,0;1,6,3,3,13
36074,8,0;2,0;1,6,3,3,14
36075,8,0;2,0;1,6,3,3,15
36076,8,0;2,0;1,6,3,3,16
36077,8,0;2,0;1,6,3,3,17
36078,8,0;2,0;1,6,3,3,18
36079,8,0;2,0;1,6,3,3,19
36080,8,0;2,0;1,6,3,3,20
36081,8,0;2,0;1,6,3,3,21
36082,8,0;2,0;1,6,3,3,22
36083,8,0;2,0;1,6,3,3,23
36084,8,0;2,0;1,6,3,3,24
36085,8,0;2,0;1,6,3,3,25
36086,8,0;2,0;1,6,3,3,26
36087,8,0;2,0;1,6,3,3,27
36088,8,0;2,0;1,6,3,3,28
36089,8,0;2,0;1,6,3,3,29
36090,8,0;2,0;1,6,3,3,30
36091,8,0;2,0;1,6,3,3,31
36092,8,0;2,0;1,6,3,3,32
36093,8,0;2,0;1,6,3,3,33
36094,8,0;2,0;1,6,3,3,34
36095,8,0;2,0;1,6,3,3,35
36096,8,0;2,0;1,6,3,3,36
36097,8,0;2,0;1,6,3,3,37
36098,8,0;2,0;1,6,3,3,38
36099,8,0;2,0;1,6,3,3,39
36100,8,0;2,0;1,6,3,3,40
36101,8,0;2,0;1,6,3,3,41
36102,8,0;2,0;1,6,3,3,42
36103,8,0;2,0;1,6,3,3,43
36104,8,0;2,0;1,6,3,3,44
36105,8,0;2,0;1,6,3,3,45
36106,8,0;2,0;1,6,3,3,46
36107,8,0;2,0;1,6,3,3,47
36108,8,0;2,0;1,6,3,3,48
36109,8,0;2,0;1,6,3,3,49
36110,8,0;2,0;1,6,3,3,50
36111,8,0;2,0;1,6,3,3,51
36112,8,0;2,0;1,6,3,3,52
36113,8,0;2,0;1,6,3,3,53
36114,8,0;2,0;1,6,3,3,54
36115,8,0;2,0;1,6,3,3,55
36116,8,0;2,0;1,6,3,3,56
36117,8,0;2,0;1,6,3,3,57
36118,8,0;2,0;1,6,3,3,58
36119,8,0;2,0;1,6,3,3,59
36120,8,0;2,0;1,6,3,3,60
36121,8,0;2,0;1,6,3,3,61
36122,8,0;2,0;1,6,3,3,62
36123,8,0;2,0;1,6,3,3,63
36124,8,0;2,0;1,6,3,3,64
36125,8,0;2,0;1,6,3,3,65
36126,8,0;2,0;1,6,3,3,66
36127,8,0;2,0;1,6,3,3,67
36128,8,0;2,0;1,6,3,3,68
36129,8,0;2,0;1,6,3,3,69
36130,8,0;2,0;1,6,3,3,70
36131,8,0;2,0;1,6,3,3,71
